timestamp,marketTime,underlying,signalType,optionType,selectedInstrumentKey,selectedStrike,underlyingPrice,underlyingVwap,optionLastPrice,optionVolume,optionOpenInterest,optionImpliedVolatility,previousOptionLastPrice,previousOptionOpenInterest,underlyingCandleCount,optionCandleCount,latestUnderlyingOpen,latestUnderlyingHigh,latestUnderlyingLow,latestUnderlyingClose,latestUnderlyingVolume,latestOptionOpen,latestOptionHigh,latestOptionLow,latestOptionClose,latestOptionVolume,resistanceStrike,supportStrike,nearbyPutCallOiImbalance,nearbyCallOpenInterest,nearbyPutOpenInterest,resistanceCallOiChange,supportPutOiChange,vwapPassed,breakoutPassed,volumeSpike,oiPassed,ivPassed,liquidityPassed,timePassed,confidenceScore,reasons
"2026-04-13T06:52:45.214958200Z","12:22:42.008363100","NIFTY","NO_TRADE","CE","NFO:NIFTY2641323800CE","23800","23801.05","23801.05","57.4","519269335","17724135",,,,"30","30","23812.05","23813.2","23801.05","23801.05","0","61.95","62.85","58.1","58.2","3369080","24000","23600","1.353389463196205","111425535","150802145","0","0","false","false","false","true","true","true","true","40","VWAP condition failed; Breakout condition failed; Volume spike missing; OI behavior supports entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 40%"
"2026-04-13T06:52:45.439766300Z","12:22:42.008363100","NIFTY","NO_TRADE","PE","NFO:NIFTY2641323800PE","23800","23801.05","23801.05","57.6","200000385","20059130",,,,"30","30","23812.05","23813.2","23801.05","23801.05","0","53.6","57.5","53.15","57.15","3927625","24000","23600","1.353389463196205","111425535","150802145","0","0","false","false","true","false","true","true","true","35","VWAP condition failed; Breakout condition failed; Volume spike confirmed; OI behavior does not support entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 35%"
"2026-04-13T06:53:45.937914Z","12:23:45.457131200","NIFTY","NO_TRADE","CE","NFO:NIFTY2641323800CE","23800","23798.35","23798.35","58.8","522864290","17935385",,"57.4","17724135","30","30","23801.1","23801.35","23797.05","23798.35","0","58.05","58.35","55","58.2","3448185","24000","23600","1.358863539582446","111427550","151414835","60905","147940","false","false","false","true","true","true","true","40","VWAP condition failed; Breakout condition failed; Volume spike missing; OI behavior supports entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 40%"
"2026-04-13T06:53:46.069384300Z","12:23:45.457131200","NIFTY","NO_TRADE","PE","NFO:NIFTY2641323800PE","23800","23798.35","23798.35","58.45","203299005","20344155",,"57.6","20059130","30","30","23801.1","23801.35","23797.05","23798.35","0","57.15","60","57.15","58.8","3196960","24000","23600","1.358863539582446","111427550","151414835","60905","147940","false","false","false","true","true","true","true","40","VWAP condition failed; Breakout condition failed; Volume spike missing; OI behavior supports entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 40%"
"2026-04-13T06:54:46.577024800Z","12:24:46.077965800","NIFTY","NO_TRADE","CE","NFO:NIFTY2641323800CE","23800","23798.9","23798.9","62","525393635","17935385",,"58.8","17935385","30","30","23799.5","23801.6","23796","23798.9","0","58.9","60.25","58.05","59.4","2231710","24000","23600","1.358863539582446","111427550","151414835","0","0","false","false","false","true","true","true","true","40","VWAP condition failed; Breakout condition failed; Volume spike missing; OI behavior supports entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 40%"
"2026-04-13T06:54:46.737647900Z","12:24:46.077965800","NIFTY","NO_TRADE","PE","NFO:NIFTY2641323800PE","23800","23798.9","23798.9","56.6","205872615","20344155",,"58.45","20344155","30","30","23799.5","23801.6","23796","23798.9","0","58.55","60.45","57.5","58.85","2287935","24000","23600","1.358863539582446","111427550","151414835","0","0","false","false","false","false","true","true","true","15","VWAP condition failed; Breakout condition failed; Volume spike missing; OI behavior does not support entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 15%"
"2026-04-13T06:55:47.167739300Z","12:25:46.748701200","NIFTY","NO_TRADE","CE","NFO:NIFTY2641323800CE","23800","23810.95","23810.95","63.65","528918910","17935385",,"62","17935385","30","30","23802.4","23811.6","23802.2","23810.95","0","61.5","64.9","61.25","63.9","3346785","24000","23600","1.358863539582446","111427550","151414835","0","0","false","false","false","true","true","true","true","40","VWAP condition failed; Breakout condition failed; Volume spike missing; OI behavior supports entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 40%"
"2026-04-13T06:55:47.297937800Z","12:25:46.748701200","NIFTY","NO_TRADE","PE","NFO:NIFTY2641323800PE","23800","23810.95","23810.95","54.45","208196040","20344155",,"56.6","20344155","30","30","23802.4","23811.6","23802.2","23810.95","0","57.05","57.3","54.3","54.65","2190240","24000","23600","1.358863539582446","111427550","151414835","0","0","false","false","false","false","true","true","true","15","VWAP condition failed; Breakout condition failed; Volume spike missing; OI behavior does not support entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 15%"
"2026-04-13T06:56:47.970738800Z","12:26:47.314655","NIFTY","NO_TRADE","CE","NFO:NIFTY2641323800CE","23800","23814.85","23814.85","66.45","531609390","18413200",,"63.65","17935385","30","30","23810.9","23815.7","23810.8","23814.85","0","63.65","66.45","63.05","66.05","2503475","24000","23600","1.331982782192674","113390745","151034520","262080","288210","false","false","false","true","true","true","true","40","VWAP condition failed; Breakout condition failed; Volume spike missing; OI behavior supports entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 40%"
"2026-04-13T06:56:48.134699400Z","12:26:47.314655","NIFTY","NO_TRADE","PE","NFO:NIFTY2641323800PE","23800","23814.85","23814.85","51.45","210337985","20205445",,"54.45","20344155","30","30","23810.9","23815.7","23810.8","23814.85","0","54.75","54.75","51.6","51.8","2016495","24000","23600","1.331982782192674","113390745","151034520","262080","288210","false","false","false","true","true","true","true","40","VWAP condition failed; Breakout condition failed; Volume spike missing; OI behavior supports entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 40%"
"2026-04-13T06:57:48.665187400Z","12:27:48.160341300","NIFTY","NO_TRADE","CE","NFO:NIFTY2641323850CE","23850","23825.8","23825.8","47.5","369444075","13110630",,"42.9","13110630","30","30","23816.3","23828.5","23816.05","23825.8","0","42.9","50","42.7","47.8","7230665","24000","23600","1.126423311173918","122464875","137947290","0","0","false","false","true","true","true","true","true","60","VWAP condition failed; Breakout condition failed; Volume spike confirmed; OI behavior supports entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 60%"
"2026-04-13T06:57:48.818350800Z","12:27:48.160341300","NIFTY","NO_TRADE","PE","NFO:NIFTY2641323850PE","23850","23825.8","23825.8","70.85","60379930","5398965",,"78.2","5398965","30","30","23816.3","23828.5","23816.05","23825.8","0","78.2","78.25","69.55","70.9","2560350","24000","23600","1.126423311173918","122464875","137947290","0","0","false","false","true","false","true","true","true","35","VWAP condition failed; Breakout condition failed; Volume spike confirmed; OI behavior does not support entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 35%"
"2026-04-13T06:58:49.334209100Z","12:28:48.835700","NIFTY","NO_TRADE","CE","NFO:NIFTY2641323850CE","23850","23830.7","23830.7","50.05","374651810","13110630",,"47.5","13110630","30","30","23826.9","23834.05","23826","23830.7","0","47.15","52.25","47.15","49.8","4951635","24000","23600","1.126423311173918","122464875","137947290","0","0","false","false","true","true","true","true","true","60","VWAP condition failed; Breakout condition failed; Volume spike confirmed; OI behavior supports entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 60%"
"2026-04-13T06:58:49.485786800Z","12:28:48.835700","NIFTY","NO_TRADE","PE","NFO:NIFTY2641323850PE","23850","23830.7","23830.7","67.25","62246535","5398965",,"70.85","5398965","30","30","23826.9","23834.05","23826","23830.7","0","71.35","71.35","66.85","67.75","1761630","24000","23600","1.126423311173918","122464875","137947290","0","0","false","false","true","false","true","true","true","35","VWAP condition failed; Breakout condition failed; Volume spike confirmed; OI behavior does not support entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 35%"
"2026-04-13T06:59:49.982848900Z","12:29:49.514683400","NIFTY","NO_TRADE","CE","NFO:NIFTY2641323850CE","23850","23834.2","23834.2","50.25","378501500","11757460",,"50.05","13110630","30","30","23832.45","23836.3","23832.45","23834.2","0","51.5","52.6","48.45","49.95","3726580","24000","23600","1.237013026394144","112536515","139209135","-1082315","-682435","false","false","false","true","true","true","true","40","VWAP condition failed; Breakout condition failed; Volume spike missing; OI behavior supports entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 40%"
"2026-04-13T06:59:50.125576800Z","12:29:49.514683400","NIFTY","NO_TRADE","PE","NFO:NIFTY2641323850PE","23850","23834.2","23834.2","65.3","63971960","6306430",,"67.25","5398965","30","30","23832.45","23836.3","23832.45","23834.2","0","65.6","66.85","64.1","65.3","1637090","24000","23600","1.237013026394144","112536515","139209135","-1082315","-682435","false","false","false","true","true","true","true","40","VWAP condition failed; Breakout condition failed; Volume spike missing; OI behavior supports entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 40%"
"2026-04-13T07:00:50.666153300Z","12:30:50.144408100","NIFTY","NO_TRADE","CE","NFO:NIFTY2641323850CE","23850","23835.85","23835.85","50.6","383838650","11757460",,"50.25","11757460","30","30","23835.4","23841.75","23832","23835.85","0","50.15","54.2","47.6","50.75","5337150","24000","23600","1.237013026394144","112536515","139209135","0","0","false","false","true","true","true","true","true","60","VWAP condition failed; Breakout condition failed; Volume spike confirmed; OI behavior supports entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 60%"
"2026-04-13T07:00:50.799173100Z","12:30:50.144408100","NIFTY","NO_TRADE","PE","NFO:NIFTY2641323850PE","23850","23835.85","23835.85","64.15","66342705","6306430",,"65.3","6306430","30","30","23835.4","23841.75","23832","23835.85","0","65.35","66.95","61","63.85","2370745","24000","23600","1.237013026394144","112536515","139209135","0","0","false","false","true","false","true","true","true","35","VWAP condition failed; Breakout condition failed; Volume spike confirmed; OI behavior does not support entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 35%"
"2026-04-13T07:01:51.510979Z","12:31:50.813507400","NIFTY","NO_TRADE","CE","NFO:NIFTY2641323850CE","23850","23839.05","23839.05","51.6","386880390","11757460",,"50.6","11757460","30","30","23835.6","23839.65","23833.65","23839.05","0","50.65","52.6","48.7","51.35","2920775","24000","23600","1.237013026394144","112536515","139209135","0","0","false","false","false","true","true","true","true","40","VWAP condition failed; Breakout condition failed; Volume spike missing; OI behavior supports entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 40%"
"2026-04-13T07:01:51.650800400Z","12:31:50.813507400","NIFTY","NO_TRADE","PE","NFO:NIFTY2641323850PE","23850","23839.05","23839.05","63.25","67813070","6306430",,"64.15","6306430","30","30","23835.6","23839.65","23833.65","23839.05","0","63.9","64.95","62.05","63.55","1431495","24000","23600","1.237013026394144","112536515","139209135","0","0","false","false","false","false","true","true","true","15","VWAP condition failed; Breakout condition failed; Volume spike missing; OI behavior does not support entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 15%"
"2026-04-13T07:02:52.203621500Z","12:32:51.664939300","NIFTY","NO_TRADE","CE","NFO:NIFTY2641323850CE","23850","23835.2","23835.2","49.1","389539865","12446200",,"51.6","11757460","30","30","23838.6","23838.75","23833.3","23835.2","0","50.8","51.1","48.35","49.05","2606435","24000","23600","1.242250849013929","115528140","143514930","873600","-999505","false","false","false","true","true","true","true","40","VWAP condition failed; Breakout condition failed; Volume spike missing; OI behavior supports entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 40%"
"2026-04-13T07:02:52.350957Z","12:32:51.664939300","NIFTY","NO_TRADE","PE","NFO:NIFTY2641323850PE","23850","23835.2","23835.2","64.85","68857230","7942610",,"63.25","6306430","30","30","23838.6","23838.75","23833.3","23835.2","0","63.9","65.55","63.45","64.95","1022450","24000","23600","1.242250849013929","115528140","143514930","873600","-999505","false","false","false","true","true","true","true","40","VWAP condition failed; Breakout condition failed; Volume spike missing; OI behavior supports entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 40%"
"2026-04-13T07:03:52.924978600Z","12:33:52.396638900","NIFTY","NO_TRADE","CE","NFO:NIFTY2641323800CE","23800","23823.75","23823.75","69.45","562216785","15304835",,"75.65","15304835","30","30","23834","23835.9","23823.75","23823.75","0","75.65","77.4","70.1","70.1","2943265","24000","23600","1.477312987928609","105931865","156494520","0","0","false","false","false","true","true","true","true","40","VWAP condition failed; Breakout condition failed; Volume spike missing; OI behavior supports entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 40%"
"2026-04-13T07:03:53.077890400Z","12:33:52.396638900","NIFTY","NO_TRADE","PE","NFO:NIFTY2641323800PE","23800","23823.75","23823.75","44.05","235803815","22598485",,"41","22598485","30","30","23834","23835.9","23823.75","23823.75","0","41.1","43.55","39.8","43.55","2381210","24000","23600","1.477312987928609","105931865","156494520","0","0","false","false","false","false","true","true","true","15","VWAP condition failed; Breakout condition failed; Volume spike missing; OI behavior does not support entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 15%"
"2026-04-13T07:04:53.784636200Z","12:34:53.093509100","NIFTY","NO_TRADE","CE","NFO:NIFTY2641323850CE","23850","23828.15","23828.15","46.65","396432075","12446200",,"44.3","12446200","30","30","23824.05","23831.65","23824.05","23828.15","0","45.7","47.95","44.5","46.95","2802865","24000","23600","1.242250849013929","115528140","143514930","0","0","false","false","false","true","true","true","true","40","VWAP condition failed; Breakout condition failed; Volume spike missing; OI behavior supports entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 40%"
"2026-04-13T07:04:53.915168900Z","12:34:53.093509100","NIFTY","NO_TRADE","PE","NFO:NIFTY2641323850PE","23850","23828.15","23828.15","67.45","71732570","7942610",,"68.75","7942610","30","30","23824.05","23831.65","23824.05","23828.15","0","67.95","68.5","65","66.85","1353300","24000","23600","1.242250849013929","115528140","143514930","0","0","false","false","false","false","true","true","true","15","VWAP condition failed; Breakout condition failed; Volume spike missing; OI behavior does not support entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 15%"
"2026-04-13T07:05:54.710596400Z","12:35:53.924986300","NIFTY","NO_TRADE","CE","NFO:NIFTY2641323850CE","23850","23829.95","23829.95","48.05","399098505","13196495",,"46.65","12446200","30","30","23828.35","23832.6","23825.6","23829.95","0","46.75","49.1","45.75","47.8","2666430","24000","23600","1.231644017078462","117863070","145165345","136435","244400","false","false","false","true","true","true","true","40","VWAP condition failed; Breakout condition failed; Volume spike missing; OI behavior supports entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 40%"
"2026-04-13T07:05:54.833329800Z","12:35:53.924986300","NIFTY","NO_TRADE","PE","NFO:NIFTY2641323850PE","23850","23829.95","23829.95","66.35","72877415","7943975",,"67.45","7942610","30","30","23828.35","23832.6","23825.6","23829.95","0","67.3","68.1","64.05","66.45","1144845","24000","23600","1.231644017078462","117863070","145165345","136435","244400","false","false","false","true","true","true","true","40","VWAP condition failed; Breakout condition failed; Volume spike missing; OI behavior supports entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 40%"
"2026-04-13T07:06:55.417734800Z","12:36:54.842853600","NIFTY","NO_TRADE","CE","NFO:NIFTY2641323850CE","23850","23826.75","23826.75","45.3","401771760","13196495",,"48.05","13196495","30","30","23830.3","23830.55","23821.5","23826.75","0","47.4","48.25","43.15","45.1","2620995","24000","23600","1.231644017078462","117863070","145165345","0","0","false","false","false","true","true","true","true","40","VWAP condition failed; Breakout condition failed; Volume spike missing; OI behavior supports entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 40%"
"2026-04-13T07:06:55.550241300Z","12:36:54.842853600","NIFTY","NO_TRADE","PE","NFO:NIFTY2641323850PE","23850","23826.75","23826.75","68.65","74301435","7943975",,"66.35","7943975","30","30","23830.3","23830.55","23821.5","23826.75","0","67.35","71.8","65.8","69.05","1375920","24000","23600","1.231644017078462","117863070","145165345","0","0","false","false","false","false","true","true","true","15","VWAP condition failed; Breakout condition failed; Volume spike missing; OI behavior does not support entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 15%"
"2026-04-13T07:07:56.115966800Z","12:37:55.558236700","NIFTY","NO_TRADE","CE","NFO:NIFTY2641323850CE","23850","23832.7","23832.7","47.5","404130025","13196495",,"45.3","13196495","30","30","23827","23833.3","23825.25","23832.7","0","45.6","48.1","45","47.6","2255760","24000","23600","1.231644017078462","117863070","145165345","0","0","false","false","false","true","true","true","true","40","VWAP condition failed; Breakout condition failed; Volume spike missing; OI behavior supports entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 40%"
"2026-04-13T07:07:56.243831700Z","12:37:55.558236700","NIFTY","NO_TRADE","PE","NFO:NIFTY2641323850PE","23850","23832.7","23832.7","64.7","75221315","7943975",,"68.65","7943975","30","30","23825.65","23833.3","23825.25","23832.7","0","68.1","68.8","64.35","64.65","874770","24000","23600","1.231644017078462","117863070","145165345","0","0","false","false","false","false","true","true","true","15","VWAP condition failed; Breakout condition failed; Volume spike missing; OI behavior does not support entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 15%"
"2026-04-13T07:08:56.864394700Z","12:38:56.250705900","NIFTY","NO_TRADE","CE","NFO:NIFTY2641323850CE","23850","23841.35","23841.35","49.65","408010655","14009775",,"47.5","13196495","30","30","23833.3","23844.35","23832.55","23841.35","0","47.45","50.3","47.4","49.35","3735940","24000","23600","1.198733119456461","121423445","145554305","497510","183625","false","false","true","true","true","true","true","60","VWAP condition failed; Breakout condition failed; Volume spike confirmed; OI behavior supports entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 60%"
"2026-04-13T07:08:57.016556100Z","12:38:56.250705900","NIFTY","NO_TRADE","PE","NFO:NIFTY2641323850PE","23850","23841.35","23841.35","60.75","77399140","7864155",,"64.7","7943975","30","30","23833.3","23844.35","23832.55","23841.35","0","64.6","64.6","59.25","61.05","2083835","24000","23600","1.198733119456461","121423445","145554305","497510","183625","false","false","true","true","true","true","true","60","VWAP condition failed; Breakout condition failed; Volume spike confirmed; OI behavior supports entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 60%"
"2026-04-13T07:09:57.542165400Z","12:39:57.025252800","NIFTY","NO_TRADE","CE","NFO:NIFTY2641323850CE","23850","23838.65","23838.65","45.8","411760830","14009775",,"49.65","14009775","30","30","23841.15","23847.75","23835.05","23838.65","0","49.65","51.7","45.85","47.25","3661710","24000","23600","1.198733119456461","121423445","145554305","0","0","false","false","true","true","true","true","true","60","VWAP condition failed; Breakout condition failed; Volume spike confirmed; OI behavior supports entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 60%"
"2026-04-13T07:09:57.688864200Z","12:39:57.025252800","NIFTY","NO_TRADE","PE","NFO:NIFTY2641323850PE","23850","23838.65","23838.65","63.9","79593215","7864155",,"60.75","7864155","30","30","23841.15","23847.75","23835.05","23838.65","0","60.65","64","57.4","62.55","2061280","24000","23600","1.198733119456461","121423445","145554305","0","0","false","false","true","false","true","true","true","35","VWAP condition failed; Breakout condition failed; Volume spike confirmed; OI behavior does not support entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 35%"
"2026-04-13T07:10:58.110313400Z","12:40:57.695603600","NIFTY","NO_TRADE","CE","NFO:NIFTY2641323850CE","23850","23828.1","23828.1","45.3","415746175","14009775",,"45.8","14009775","30","30","23836.6","23836.6","23825","23828.1","0","45.75","46.5","41.85","44.45","3714425","24000","23600","1.198733119456461","121423445","145554305","0","0","false","false","true","true","true","true","true","60","VWAP condition failed; Breakout condition failed; Volume spike confirmed; OI behavior supports entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 60%"
"2026-04-13T07:10:58.312512400Z","12:40:57.695603600","NIFTY","NO_TRADE","PE","NFO:NIFTY2641323850PE","23850","23828.1","23828.1","65.85","81591965","7864155",,"63.9","7864155","30","30","23836.2","23836.2","23825","23828.1","0","64.1","69.8","63.45","67","1830270","24000","23600","1.198733119456461","121423445","145554305","0","0","false","false","false","false","true","true","true","15","VWAP condition failed; Breakout condition failed; Volume spike missing; OI behavior does not support entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 15%"
"2026-04-13T07:11:58.871571800Z","12:41:58.322990500","NIFTY","NO_TRADE","CE","NFO:NIFTY2641323850CE","23850","23834.1","23834.1","46.15","418166450","14541800",,"45.3","14009775","30","30","23830.95","23835.15","23828.45","23834.1","0","45.8","47.3","44.75","46.2","2280395","24000","23600","1.171765240010246","124843420","146287180","582400","-426985","false","false","false","true","true","true","true","40","VWAP condition failed; Breakout condition failed; Volume spike missing; OI behavior supports entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 40%"
"2026-04-13T07:11:59.021191100Z","12:41:58.322990500","NIFTY","NO_TRADE","PE","NFO:NIFTY2641323850PE","23850","23834.1","23834.1","65.6","82464330","8478665",,"65.85","7864155","30","30","23830.95","23835.15","23828.45","23834.1","0","65.35","66.7","64.2","65.4","842270","24000","23600","1.171765240010246","124843420","146287180","582400","-426985","false","false","false","true","true","true","true","40","VWAP condition failed; Breakout condition failed; Volume spike missing; OI behavior supports entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 40%"
"2026-04-13T07:12:59.444156400Z","12:42:59.027996600","NIFTY","NO_TRADE","CE","NFO:NIFTY2641323850CE","23850","23842.05","23842.05","49.6","421349760","14541800",,"46.15","14541800","30","30","23832.3","23842.05","23831.75","23842.05","0","46.3","50.2","46.05","48.9","2977455","24000","23600","1.171765240010246","124843420","146287180","0","0","false","false","false","true","true","true","true","40","VWAP condition failed; Breakout condition failed; Volume spike missing; OI behavior supports entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 40%"
"2026-04-13T07:12:59.584182300Z","12:42:59.027996600","NIFTY","NO_TRADE","PE","NFO:NIFTY2641323850PE","23850","23842.05","23842.05","59.5","83730790","8478665",,"65.6","8478665","30","30","23832.3","23842.05","23831.75","23842.05","0","65.4","65.7","59.1","60.6","1159795","24000","23600","1.171765240010246","124843420","146287180","0","0","false","false","false","false","true","true","true","15","VWAP condition failed; Breakout condition failed; Volume spike missing; OI behavior does not support entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 15%"
"2026-04-13T07:13:59.985788400Z","12:43:59.592031700","NIFTY","NO_TRADE","CE","NFO:NIFTY2641323850CE","23850","23838.95","23838.95","47.5","423168070","14541800",,"49.6","14541800","30","30","23841.4","23842.9","23837.1","23838.95","0","49.55","49.6","46.75","47.25","1700790","24000","23600","1.171765240010246","124843420","146287180","0","0","false","false","false","true","true","true","true","40","VWAP condition failed; Breakout condition failed; Volume spike missing; OI behavior supports entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 40%"
"2026-04-13T07:14:00.122658900Z","12:43:59.592031700","NIFTY","NO_TRADE","PE","NFO:NIFTY2641323850PE","23850","23838.95","23838.95","61.9","84633835","8478665",,"59.5","8478665","30","30","23841.4","23842.9","23837.1","23838.95","0","59.65","62.45","59.25","62.15","778960","24000","23600","1.171765240010246","124843420","146287180","0","0","false","false","false","false","true","true","true","15","VWAP condition failed; Breakout condition failed; Volume spike missing; OI behavior does not support entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 15%"
"2026-04-13T07:15:00.527824900Z","12:45:00.130051200","NIFTY","NO_TRADE","CE","NFO:NIFTY2641323850CE","23850","23842","23842","49.2","424731970","14904045",,"47.5","14541800","30","30","23838.4","23842.3","23837.9","23842","0","47.65","49.5","47.05","49.35","1389570","24000","23600","1.171783144902045","126091940","147752410","331760","-17355","false","false","false","true","true","true","true","40","VWAP condition failed; Breakout condition failed; Volume spike missing; OI behavior supports entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 40%"
"2026-04-13T07:15:00.688356600Z","12:45:00.130051200","NIFTY","NO_TRADE","PE","NFO:NIFTY2641323850PE","23850","23842","23842","59.95","85487155","8997885",,"61.9","8478665","30","30","23838.4","23842.3","23837.9","23842","0","61.5","62.5","59.55","59.95","853320","24000","23600","1.171783144902045","126091940","147752410","331760","-17355","false","false","false","true","true","true","true","40","VWAP condition failed; Breakout condition failed; Volume spike missing; OI behavior supports entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 40%"
"2026-04-13T07:16:01.078590200Z","12:46:00.695067","NIFTY","NO_TRADE","CE","NFO:NIFTY2641323850CE","23850","23834.7","23834.7","43.2","427624925","14904045",,"49.2","14904045","30","30","23842.15","23842.85","23832.5","23834.7","0","49.15","49.5","43.6","44.55","2752230","24000","23600","1.171783144902045","126091940","147752410","0","0","false","false","false","true","true","true","true","40","VWAP condition failed; Breakout condition failed; Volume spike missing; OI behavior supports entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 40%"
"2026-04-13T07:16:01.217647800Z","12:46:00.695067","NIFTY","NO_TRADE","PE","NFO:NIFTY2641323850PE","23850","23834.7","23834.7","67.85","86785660","8997885",,"59.95","8997885","30","30","23842.05","23842.85","23832.5","23834.7","0","59.7","66.65","59.6","65.8","1221220","24000","23600","1.171783144902045","126091940","147752410","0","0","false","false","false","false","true","true","true","15","VWAP condition failed; Breakout condition failed; Volume spike missing; OI behavior does not support entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 15%"
"2026-04-13T07:17:01.807044200Z","12:47:01.224280600","NIFTY","NO_TRADE","CE","NFO:NIFTY2641323850CE","23850","23825.55","23825.55","45.65","430969435","14904045",,"43.2","14904045","30","30","23831.15","23831.55","23824.3","23825.55","0","42.9","45.7","42.25","44.25","3278210","24000","23600","1.171783144902045","126091940","147752410","0","0","false","false","true","true","true","true","true","60","VWAP condition failed; Breakout condition failed; Volume spike confirmed; OI behavior supports entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 60%"
"2026-04-13T07:17:01.934931800Z","12:47:01.224280600","NIFTY","NO_TRADE","PE","NFO:NIFTY2641323850PE","23850","23825.55","23825.55","64","88603840","8997885",,"67.85","8997885","30","30","23831.15","23831.55","23824.3","23825.55","0","67.95","69.1","64.3","65.55","1778075","24000","23600","1.171783144902045","126091940","147752410","0","0","false","false","true","false","true","true","true","35","VWAP condition failed; Breakout condition failed; Volume spike confirmed; OI behavior does not support entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 35%"
"2026-04-13T07:18:02.324714300Z","12:48:01.943677300","NIFTY","NO_TRADE","CE","NFO:NIFTY2641323850CE","23850","23829.5","23829.5","46.95","433436185","15073175",,"45.65","14904045","30","30","23829.55","23832.35","23826.4","23829.5","0","45.65","47.5","44.05","47.3","2371330","24000","23600","1.174152811250950","126813830","148898815","341575","-178490","false","false","false","true","true","true","true","40","VWAP condition failed; Breakout condition failed; Volume spike missing; OI behavior supports entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 40%"
"2026-04-13T07:18:02.455776100Z","12:48:01.943677300","NIFTY","NO_TRADE","PE","NFO:NIFTY2641323850PE","23850","23829.5","23829.5","63.55","89610560","9172020",,"64","8997885","30","30","23829.55","23832.35","23826.4","23829.5","0","64.2","66.9","63.05","63.2","968500","24000","23600","1.174152811250950","126813830","148898815","341575","-178490","false","false","false","true","true","true","true","40","VWAP condition failed; Breakout condition failed; Volume spike missing; OI behavior supports entry; IV filter passed; Liquidity filter passed; Entry time window passed; Signal score failed: 40%"
